E/N(Td),E(V/m),Nr,energy,diffusion,mobility,bolsig_energy,bolsig_defussion,bolsig_mobility,l2_f0,l2_f1,g0,bolsig_g0,g2,bolsig_g2
0.04112178008042638,1.3241213185897291,128,0.5013964430264026,3.504010728568438e+25,3.173841127002179e+25,0.5014,3.5e+25,3.172e+25,0.0005321568190805678,2.0005480881281312,2.850623133871318e-15,2.851e-15,0.0,0.0
0.0471575284086975,1.5184724147600592,32,0.5302352000943659,3.353461702784588e+25,2.8584212228671738e+25,0.5302,3.35e+25,2.857e+25,0.00235980707381339,2.000570150069301,3.1814724867904618e-15,3.181e-15,0.0,0.0
0.0471575284086975,1.5184724147600592,64,0.5301828712942572,3.3536039336890997e+25,2.858854044170123e+25,0.5302,3.35e+25,2.857e+25,0.0007813656295638225,2.000648233758552,3.1809898479152785e-15,3.181e-15,0.0,0.0
0.0471575284086975,1.5184724147600592,128,0.5301829808841895,3.3536097237933237e+25,2.8589709079540057e+25,0.5302,3.35e+25,2.857e+25,0.0005814154085290004,2.000642881986137,3.1809927890774346e-15,3.181e-15,0.0,0.0
0.05407918823717549,1.7413498612370506,32,0.5614019754394984,3.205545260055853e+25,2.5773560227158217e+25,0.5614,3.202e+25,2.576e+25,0.0022848981434302495,2.0005572811343146,3.5525222108105317e-15,3.552e-15,0.0,0.0
0.05407918823717549,1.7413498612370506,64,0.5613562615430523,3.2056608982557236e+25,2.5772755677401496e+25,0.5614,3.202e+25,2.576e+25,0.0007903274538883676,2.000595449368095,3.5520967330546695e-15,3.552e-15,0.0,0.0
0.05407918823717549,1.7413498612370506,128,0.5613563702479998,3.2056691675270333e+25,2.577303967172249e+25,0.5614,3.202e+25,2.576e+25,0.0005958351012719897,2.000591673237063,3.552074301503733e-15,3.552e-15,0.0,0.0
0.062016791360347684,1.9969406818031952,32,0.5951975738039356,3.0607658167137828e+25,2.3253435667945523e+25,0.5952,3.057e+25,2.324e+25,0.0021918840845984566,2.000686005521396,3.968375365520175e-15,3.968e-15,0.0,0.0
0.062016791360347684,1.9969406818031952,64,0.5951615583049055,3.0608542695854826e+25,2.325408582115817e+25,0.5952,3.057e+25,2.324e+25,0.0007874837887294691,2.0007152472679417,3.968006678627899e-15,3.968e-15,0.0,0.0
0.062016791360347684,1.9969406818031952,128,0.5951616668167656,3.060848969973627e+25,2.325359690342203e+25,0.5952,3.057e+25,2.324e+25,0.0006160421322415124,2.000719725776496,3.968008170868571e-15,3.968e-15,0.0,0.0
0.0711194553025667,2.2900464607426474,32,0.6318919582589493,2.91962867138903e+25,2.099355421479196e+25,0.6319,2.916e+25,2.098e+25,0.0022353281169666577,2.000627089255314,4.433726521856895e-15,4.433e-15,0.0,0.0
0.0711194553025667,2.2900464607426474,64,0.6318646155509897,2.9196917527416e+25,2.0991824547865126e+25,0.6319,2.916e+25,2.098e+25,0.0007633306866744046,2.0006415596414975,4.433444126091869e-15,4.433e-15,0.0,0.0
0.0711194553025667,2.2900464607426474,128,0.6318647239502987,2.9196862997143473e+25,2.0992455176311183e+25,0.6319,2.916e+25,2.098e+25,0.0005908693250439651,2.0006488249628562,4.433451509976749e-15,4.433e-15,0.0,0.0
0.08155818467202665,2.6261735464392575,32,0.6717707658144733,2.7826077077138237e+25,1.896441719580216e+25,0.6718,2.779e+25,1.895e+25,0.0022411206944042525,2.000647757771435,4.9536019849799064e-15,4.953e-15,0.0,0.0
0.08155818467202665,2.6261735464392575,64,0.671754515243363,2.7826378769780553e+25,1.896281793006947e+25,0.6718,2.779e+25,1.895e+25,0.000824439444352328,2.0006438213953164,4.953448621778548e-15,4.953e-15,0.0,0.0
0.08155818467202665,2.6261735464392575,128,0.6717546249815164,2.7826396305729283e+25,1.8962671668846355e+25,0.6718,2.779e+25,1.895e+25,0.0006651815641425256,2.0006374406888434,4.953448530044215e-15,4.953e-15,0.0,0.0
0.09352908369021694,3.011636494824985,32,0.7151536526930588,2.6500886278639875e+25,1.7139923991992481e+25,0.7152,2.647e+25,1.713e+25,0.0021664907800276957,2.000674802810302,5.533651448657273e-15,5.532e-15,0.0,0.0
0.09352908369021694,3.011636494824985,64,0.7151457862367014,2.6501123670632474e+25,1.7141275445312585e+25,0.7152,2.647e+25,1.713e+25,0.0008033729157782755,2.00065374827953,5.533558593015399e-15,5.532e-15,0.0,0.0
0.09352908369021694,3.011636494824985,128,0.7151458980964966,2.6501085605882946e+25,1.714104655618237e+25,0.7152,2.647e+25,1.713e+25,0.0006626933662312339,2.000666582567268,5.53355771179059e-15,5.532e-15,0.0,0.0
0.10725704024812537,3.453676695989636,32,0.762383301725617,2.522389204731373e+25,1.5504067875244634e+25,0.7624,2.52e+25,1.549e+25,0.0021582422429515793,2.0007310579533786,6.179681959074434e-15,6.178e-15,0.0,0.0
0.10725704024812537,3.453676695989636,64,0.7623803574659684,2.522403517176182e+25,1.5503629216155043e+25,0.7624,2.52e+25,1.549e+25,0.000800424659083371,2.000695778336177,6.179653826382822e-15,6.178e-15,0.0,0.0
0.10725704024812537,3.453676695989636,128,0.7623804723472349,2.5223993437431282e+25,1.550367411792625e+25,0.7624,2.52e+25,1.549e+25,0.0006546415470212132,2.0007061680545797,6.179662805964418e-15,6.178e-15,0.0,0.0
0.12299995069866484,3.9605984124970073,32,0.813828675590323,2.3997802354410265e+25,1.4029915628868468e+25,0.8139,2.397e+25,1.402e+25,0.002082297027939776,2.0007069655476295,6.898334896243389e-15,6.896e-15,0.0,0.0
0.12299995069866484,3.9605984124970073,64,0.8138291735189226,2.3997889998492598e+25,1.4027873498205432e+25,0.8139,2.397e+25,1.402e+25,0.0007886187460815321,2.0006800932382456,6.898338765379652e-15,6.896e-15,0.0,0.0
0.12299995069866484,3.9605984124970073,128,0.8138292930833263,2.3997860199218065e+25,1.4027962732412641e+25,0.8139,2.397e+25,1.402e+25,0.0006456953760875294,2.0007020393502986,6.898343045314105e-15,6.896e-15,0.0,0.0
0.14105356475318556,4.541924785052575,32,0.8698908922257098,2.2824723345277407e+25,1.270089956937474e+25,0.8699,2.28e+25,1.269e+25,0.002056305134630746,2.000680500062992,7.696712848863144e-15,7.694e-15,0.0,0.0
0.14105356475318556,4.541924785052575,64,0.8698933353593044,2.2824781854068716e+25,1.2700368916445553e+25,0.8699,2.28e+25,1.269e+25,0.0007832110718962938,2.000654527031322,7.696744001562494e-15,7.694e-15,0.0,0.0
0.14105356475318556,4.541924785052575,128,0.8698934614765668,2.2824757005405893e+25,1.2699466156026588e+25,0.8699,2.28e+25,1.269e+25,0.000643647674292935,2.000667259810886,7.696741474140033e-15,7.694e-15,0.0,0.0
0.16175704149934336,5.2085767362788555,32,0.9310012155791889,2.1706083477312848e+25,1.1501829195623027e+25,0.931,2.168e+25,1.15e+25,0.0020253641712752683,2.000784477770639,8.582523033198137e-15,8.58e-15,0.0,0.0
0.16175704149934336,5.2085767362788555,64,0.9310045796204809,2.170614367731368e+25,1.15014370786186e+25,0.931,2.168e+25,1.15e+25,0.0007946574143981002,2.000746383352932,8.582544634120142e-15,8.58e-15,0.0,0.0
