E/N(Td),E(V/m),Nr,energy,diffusion,mobility,bolsig_energy,bolsig_defussion,bolsig_mobility,l2_f0,l2_f1,g0,bolsig_g0,g2,bolsig_g2
0.6362891008960669,20.488509048853352,32,1.9309717907692305,1.3485171312502086e+25,4.310545243360876e+24,1.931,1.348e+25,4.31e+24,0.00023180225222949578,2.000082918316122,2.4529620310805895e-14,2.453e-14,0.0,0.0
0.6362891008960669,20.488509048853352,64,1.9309660334007086,1.3485178122809778e+25,4.310548464751393e+24,1.931,1.348e+25,4.31e+24,0.00017214746596660863,2.000097139721505,2.4529502191573746e-14,2.453e-14,0.0,0.0
0.6362891008960669,20.488509048853352,128,1.9309659627022855,1.3485177842341018e+25,4.3105492887984185e+24,1.931,1.348e+25,4.31e+24,0.00017145305558236565,2.0000976661841996,2.4529501110255118e-14,2.453e-14,0.0,0.0
0.7296819664169504,23.495759318625797,32,2.0810418671101916,1.292837196813247e+25,3.903252742920661e+24,2.081,1.293e+25,3.903e+24,0.0002248238303880249,2.0000810170481986,2.714470102898108e-14,2.714e-14,0.0,0.0
0.7296819664169504,23.495759318625797,64,2.0810339572166616,1.292838298804049e+25,3.903260363443427e+24,2.081,1.293e+25,3.903e+24,0.00017360183516693266,2.0000956874412323,2.7144534752670813e-14,2.714e-14,0.0,0.0
0.7296819664169504,23.495759318625797,128,2.0810338841954623,1.2928382742886971e+25,3.9032602222127053e+24,2.081,1.293e+25,3.903e+24,0.00017356005769110698,2.0000962298587415,2.7144533699355857e-14,2.714e-14,0.0,0.0
0.8367827947458057,26.94440599081494,32,2.2417844466456947,1.24093128625333e+25,3.5319582628625923e+24,2.242,1.241e+25,3.532e+24,0.00023821843573303158,2.0000839050249324,3.002254723761698e-14,3.002e-14,0.0,0.0
0.8367827947458057,26.94440599081494,64,2.241773800530191,1.2409328210018959e+25,3.531967405197965e+24,2.242,1.241e+25,3.532e+24,0.0001792107847674111,2.0001000056084366,3.002231979282306e-14,3.002e-14,0.0,0.0
0.8367827947458057,26.94440599081494,128,2.241773724224354,1.2409327998451129e+25,3.531967945718788e+24,2.242,1.241e+25,3.532e+24,0.0001787558981940275,2.0001005148526962,3.0022318783722215e-14,3.002e-14,0.0,0.0
0.9596036051444556,30.89923608565147,32,2.4133400502315157,1.1924732972888308e+25,3.193320558432981e+24,2.413,1.192e+25,3.193e+24,0.000246675482082336,2.000067823338882,3.319002595957802e-14,3.319e-14,0.0,0.0
0.9596036051444556,30.89923608565147,64,2.4133245944683783,1.1924755120813049e+25,3.1933345278208624e+24,2.413,1.192e+25,3.193e+24,0.00019238806074758645,2.0000861812724606,3.318969084448314e-14,3.319e-14,0.0,0.0
